url,status,scheme,host,port,latency_ms,ip_version,score,sources,networks,tags,detail
http://tracker.filemail.com:6969/announce,unreachable,http,tracker.filemail.com,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker.frozen-layer.com:6969/announce,unreachable,http,tracker.frozen-layer.com,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://tracker.frozen-layer.net:6969/announce,unreachable,http,tracker.frozen-layer.net,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://tracker.frozen-layer.net:6969/announce.php,unreachable,http,tracker.frozen-layer.net,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://tracker.gdp.pw:900/announce,unreachable,http,tracker.gdp.pw,900,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker.guguan.000.pe/announce,unreachable,http,tracker.guguan.000.pe,80,,unknown,-1755.0,Tunglies TrackersList | newTrackon all,public,,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.h0me.cc:8880/announce,unreachable,http,tracker.h0me.cc,8880,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,TimeoutError: timed out
http://tracker.hiyj.cn/announce,unreachable,http,tracker.hiyj.cn,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,HTTPError: HTTP Error 502: Bad Gateway
http://tracker.imgdump.lol:6969/announce,unreachable,http,tracker.imgdump.lol,6969,,unknown,-1755.0,Tunglies TrackersList | newTrackon all,public,,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.internetwarriors.net:1337/announce,unreachable,http,tracker.internetwarriors.net,1337,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://tracker.istole.it/announce,unreachable,http,tracker.istole.it,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://tracker.lelux.fi/announce,unreachable,http,tracker.lelux.fi,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.letpo.com/announce,unreachable,http,tracker.letpo.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.lyretain.site:2710/announce,unreachable,http,tracker.lyretain.site,2710,,unknown,-1755.0,Tunglies TrackersList | newTrackon all,public,,URLError: <urlopen error timed out>
http://tracker.nartlof.com.br:6969/announce,unreachable,http,tracker.nartlof.com.br,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.noobsubs.net/announce,unreachable,http,tracker.noobsubs.net,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -3] Temporary failure in name resolution>
http://tracker.nucozer-tracker.ml:2710/announce,unreachable,http,tracker.nucozer-tracker.ml,2710,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 101] Network is unreachable>
http://tracker.nyaa2p.i2p/announce,unverified-special-network,http,tracker.nyaa2p.i2p,80,,special,-1755.0,Tunglies TrackersList | ngosang I2P,i2p | public,,Requires a specialised network route unavailable in standard CI
http://tracker.nyacat.pw:7000/announce.php,unreachable,http,tracker.nyacat.pw,7000,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.openbittorrrent.com/announce,unreachable,http,tracker.openbittorrrent.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.peckservers.com:9000/announce,unreachable,http,tracker.peckservers.com,9000,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 101] Network is unreachable>
http://tracker.pimp4003.net/announce,unreachable,http,tracker.pimp4003.net,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -5] No address associated with hostname>
http://tracker.pow7.com/announce,unreachable,http,tracker.pow7.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 101] Network is unreachable>
http://tracker.publictorrent.net/announce,unreachable,http,tracker.publictorrent.net,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.sakurato.art:23333/announce,unreachable,http,tracker.sakurato.art,23333,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 101] Network is unreachable>
http://tracker.servequake.com:9999/announce,unreachable,http,tracker.servequake.com,9999,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -5] No address associated with hostname>
http://tracker.sheesh.rip:6969/announce,unreachable,http,tracker.sheesh.rip,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.shittyurl.org/announce,unreachable,http,tracker.shittyurl.org,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.shuntv.net/announce.php,unreachable,http,tracker.shuntv.net,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.srv00.com/announce,unreachable,http,tracker.srv00.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.srv00.com:6969/announce,unreachable,http,tracker.srv00.com,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.sushirave.net/announce,unreachable,http,tracker.sushirave.net,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.swateam.org.uk:2710/announce,unreachable,http,tracker.swateam.org.uk,2710,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker.swifte.space:2710/announce,unreachable,http,tracker.swifte.space,2710,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.tambovnet.org/announce.php,unreachable,http,tracker.tambovnet.org,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.tfile.co/announce,unreachable,http,tracker.tfile.co,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,HTTPError: HTTP Error 403: Forbidden
http://tracker.tfile.me/announce,unreachable,http,tracker.tfile.me,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.tiny-vps.com:6969/announce,unreachable,http,tracker.tiny-vps.com,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -5] No address associated with hostname>
http://tracker.torrentyorg.pl/announce,unreachable,http,tracker.torrentyorg.pl,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.trackerfix.com/announce,unreachable,http,tracker.trackerfix.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -3] Temporary failure in name resolution>
http://tracker.tricitytorrents.com:2710/announce,unreachable,http,tracker.tricitytorrents.com,2710,,unknown,-1755.0,Tunglies TrackersList | newTrackon all,public,,URLError: <urlopen error [Errno 101] Network is unreachable>
http://tracker.tritan.gg:8080/announce,unreachable,http,tracker.tritan.gg,8080,,unknown,-1755.0,Tunglies TrackersList | newTrackon all,public,,URLError: <urlopen error [Errno 101] Network is unreachable>
http://tracker.vanitycore.co:6969/announce,unreachable,http,tracker.vanitycore.co,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker.vraphim.com:6969/announce,unreachable,http,tracker.vraphim.com,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://tracker.vrpnet.org:6969/announce,unreachable,http,tracker.vrpnet.org,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.xdvdz.com:2710/announce,unreachable,http,tracker.xdvdz.com,2710,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://tracker.xfapi.top:6868/announce,unreachable,http,tracker.xfapi.top,6868,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker.xfapi.top:7070/announce,unreachable,http,tracker.xfapi.top,7070,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker.xfapi.top:9999/announce,unreachable,http,tracker.xfapi.top,9999,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker.ygsub.com:6969/announce,unreachable,http,tracker.ygsub.com,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://tracker.yoshi210.com:6969/announce,unreachable,http,tracker.yoshi210.com,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker.yuelili.com/announce,unreachable,http,tracker.yuelili.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker.zerobytes.xyz:1337/announce,unreachable,http,tracker.zerobytes.xyz,1337,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 101] Network is unreachable>
http://tracker1.torrentino.com/announce,unreachable,http,tracker1.torrentino.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,ValueError: HTTP 200 non-tracker response
http://tracker2.ctix.cn:2095/announce,unreachable,http,tracker2.ctix.cn,2095,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker2.torrentino.com/announce,unreachable,http,tracker2.torrentino.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,ValueError: HTTP 200 non-tracker response
http://tracker3.ctix.cn:2095/announce,unreachable,http,tracker3.ctix.cn,2095,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker3.ctix.cn:8080/announce,unreachable,http,tracker3.ctix.cn,8080,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://tracker3.torrentino.com/announce,unreachable,http,tracker3.torrentino.com,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,ValueError: HTTP 200 non-tracker response
http://tracker4.itzmx.com:2710/announce,unreachable,http,tracker4.itzmx.com,2710,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://tracker4.itzmx.com:6961/announce,unreachable,http,tracker4.itzmx.com,6961,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://trackers.ibzu.me/announce.php,unreachable,http,trackers.ibzu.me,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://trackers.ydns.eu:10036/announce,unreachable,http,trackers.ydns.eu,10036,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://trackme.theom.nz/announce,unreachable,http,trackme.theom.nz,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://trackr.appolon.dev:6969/announce,unreachable,http,trackr.appolon.dev,6969,,unknown,-1755.0,Tunglies TrackersList | newTrackon all,public,,URLError: <urlopen error timed out>
http://trun.tom.ru/announce,unreachable,http,trun.tom.ru,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,HTTPError: HTTP Error 404: Not Found
http://uatracker.net/announce.php,unreachable,http,uatracker.net,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://unknownsite.de:6969/announce,unreachable,http,unknownsite.de,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 101] Network is unreachable>
http://uraniumhexafluori.de:1919/announce,unreachable,http,uraniumhexafluori.de,1919,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 101] Network is unreachable>
http://vps-c1adea63.vps.ovh.net:6969/announce,unreachable,http,vps-c1adea63.vps.ovh.net,6969,,unknown,-1755.0,Tunglies TrackersList | newTrackon all,public,,URLError: <urlopen error [Errno -2] Name or service not known>
http://vps-dd0a0715.vps.ovh.net:6969/announce,unreachable,http,vps-dd0a0715.vps.ovh.net,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://vps02.net.orel.ru/announce,unreachable,http,vps02.net.orel.ru,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://web.open-tracker.cf:6969/announce,unreachable,http,web.open-tracker.cf,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno -2] Name or service not known>
http://widemus.de:6969/announce,unreachable,http,widemus.de,6969,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error [Errno 111] Connection refused>
http://www.all4nothin.net/announce.php,unreachable,http,www.all4nothin.net,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
http://www.ansktracker.net/announce.php?passkey=58fff4518e745565986d5d2d3e884841,unreachable,http,www.ansktracker.net,80,,unknown,-1755.0,Tunglies TrackersList | animeTrackerList,public,anime,URLError: <urlopen error timed out>
